Location,WeekNum,avg_price,median_price,std_price,years_count,avg_norm,risk_norm,HighPriceScore,Label,conf_score,Confidence
Monaragala,10,55.07440476166666,29.833333333333332,47.21365586195327,14,0.0688732765527516,0.13034516962381615,0.26906866500860965,WEAK,0.7759639035933599,High
Monaragala,11,55.969940475952384,29.666666666666664,48.53714852379609,14,0.13256094992313674,0.1791912910698017,0.30462288967490214,WEAK,0.774107872495778,High
Monaragala,12,56.96071428547619,29.916666666666664,49.903070836948885,14,0.20302165602151173,0.22960336294418784,0.34486540128008686,WEAK,0.7721923391776236,High
Monaragala,13,57.364831780300214,30.0,49.982272989619304,14,0.23176121671467587,0.232526475462799,0.3656892936703071,WEAK,0.7720812681739151,High
Monaragala,14,58.13561594179089,29.916666666666664,51.02936267317204,14,0.286576953410602,0.27117139683050784,0.39713986585032457,WEAK,0.770612857301183,High
Monaragala,15,58.333781055662534,29.916666666666664,51.093377932246504,14,0.30066983082948734,0.2735340069221979,0.40711887139156605,WEAK,0.7705230839953028,High
Monaragala,16,58.506350931438924,30.0,51.19177158240125,14,0.3129424557027239,0.27716541971619146,0.41541548684799506,MODERATE,0.7703850993432099,High
Monaragala,17,60.34195652150104,30.0,54.39325161323113,14,0.4434849314430386,0.39532238945342574,0.48378310121892254,MODERATE,0.765895428439229,High
Monaragala,18,59.61732401632505,30.0,52.85338908779868,14,0.3919513548731508,0.3384907090853119,0.4593408388835351,MODERATE,0.7680548909097079,High
Monaragala,19,59.22185817781574,30.0,51.89968629096686,14,0.36382707266938075,0.30329241597761986,0.4470472005076306,MODERATE,0.7693923384829389,High
Monaragala,20,60.33293995835403,30.0,53.577448117824716,14,0.4428437019315075,0.3652135435477779,0.4908293905616862,MODERATE,0.7670394896800992,High
Monaragala,21,60.18437888174948,30.0,53.37903473651825,14,0.43227850707505233,0.35789070421574143,0.48473620425235386,MODERATE,0.767317739357259,High
Monaragala,22,59.71915113847826,30.767391304347825,54.00855733290424,14,0.39919297839802886,0.38112448410934996,0.45411361277118417,MODERATE,0.7664349135213409,High
Monaragala,23,60.16368529996895,30.89413043478261,53.957426571754745,14,0.4308068448551338,0.3792374019662149,0.4782957831497966,MODERATE,0.7665066179481749,High
Monaragala,24,60.49921152495169,31.020869565217392,54.01197267551148,14,0.4546684109356593,0.38125053410160353,0.4956886746763436,MODERATE,0.7664301239352171,High
Monaragala,25,62.953785368982054,31.147608695652174,59.7028587660445,14,0.6292299552139711,0.5912839714811443,0.5741014735401923,MODERATE,0.758449375827314,High
Monaragala,26,64.68812111777433,31.274347826086956,63.27204768189319,14,0.7525704394868561,0.7230119668630453,0.6336748378993807,MODERATE,0.7534440397102734,High
Monaragala,27,66.5176949618047,31.401086956521738,68.16416031432765,14,0.882683956487731,0.9035650856378834,0.6861216959563274,MODERATE,0.7465834703694286,High
Monaragala,28,66.674649758216,30.833333333333336,69.05960386326134,14,0.8938460862032743,0.9366132056617134,0.6862312632370274,MODERATE,0.7453277240242725,High
Monaragala,29,68.16731884034161,30.333333333333332,70.77707814028014,14,0.9999999999288831,0.999999999963093,0.7499999999558891,STRONG,0.7429191835318716,High
Monaragala,30,67.4618530018323,30.166666666666664,69.23040841107847,14,0.9498294961955043,0.942917086239778,0.7266428505866837,STRONG,0.74508819224484,High
Monaragala,31,67.28781573475155,30.333333333333336,68.05931279442456,14,0.937452515084311,0.8996954799814638,0.7281655163178673,STRONG,0.7467305057577274,High
Monaragala,32,66.37568322957557,30.166666666666664,66.07253651363935,14,0.8725845303311932,0.8263695611493102,0.6978460074610674,MODERATE,0.7495167082561538,High
Monaragala,33,65.91593167678054,30.166666666666664,64.5253694009386,14,0.8398884510360295,0.7692682905015468,0.6875992656516354,MODERATE,0.7516864144865837,High
Monaragala,34,65.44832298112837,30.166666666666664,63.03187208219502,14,0.8066335965408062,0.7141478100381149,0.676438244896076,MODERATE,0.7537808556177371,High
Monaragala,35,64.14738095214285,30.5,60.733631204655495,14,0.7141147056756663,0.6293266725637945,0.6282543611158011,MODERATE,0.7570038478272353,High
Monaragala,36,64.29999999976191,30.0,60.757399760560844,14,0.7249684906222714,0.6302038982574616,0.6361753934023382,MODERATE,0.7569705154332018,High
Monaragala,37,65.04714285690476,30.165,61.333669883011375,14,0.7781029323733554,0.6514722899897721,0.6707091267825734,MODERATE,0.7561623694580014,High
Monaragala,38,64.485238095,30.165,60.71113914784736,14,0.7381420392782124,0.6284965586008728,0.6464823898084411,MODERATE,0.7570353900927032,High
Monaragala,39,64.0899999997619,30.165,60.19443209072014,14,0.7100339534570521,0.6094264599202415,0.6301688501127287,MODERATE,0.7577600064007624,High
Monaragala,40,64.98642857119047,30.665,61.0074087903535,14,0.7737851240092617,0.639430977321762,0.6704810986765057,MODERATE,0.756619909383505,High
Monaragala,41,67.41142857119048,30.665,66.70164029722348,14,0.9462434698457178,0.8495878839258733,0.74728563140282,STRONG,0.7486344697522298,High
Monaragala,42,66.43785714261905,30.5,64.22574859243839,14,0.8770061427838358,0.7582101903535887,0.7182020594994796,STRONG,0.7521065947823209,High
Monaragala,43,66.14261904738096,31.333333333333336,62.3151493590925,14,0.856009741327066,0.6876957365320807,0.7200833718622793,STRONG,0.7547859686045895,High
Monaragala,44,66.30940476166667,32.75083333333333,61.22117552930561,14,0.8678710148919587,0.6473204627666063,0.7390731454773174,STRONG,0.7563201285637373,High
Monaragala,45,67.06309523785714,33.75,61.678820084146274,14,0.9214711026430923,0.6642107426671501,0.7750506413155317,STRONG,0.755678339946458,High
Monaragala,46,66.74952380928572,34.83,60.976435491513556,14,0.8991708923861844,0.6382878463015929,0.7648062077142401,STRONG,0.7566633455184373,High
Monaragala,47,65.2197619045238,34.83,57.69673497225576,14,0.7903790541928383,0.517243994311461,0.7134732920667635,STRONG,0.7612627107661617,High
Monaragala,48,65.04714285690476,34.83,57.52541914356647,14,0.7781029323733554,0.5109212438988329,0.7058468883053083,MODERATE,0.7615029595523639,High
Monaragala,49,65.15230158706349,34.83,57.47581836223378,14,0.7855814893438451,0.5090906286951047,0.7119134598341077,STRONG,0.7615725183759766,High
